line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 87  0.354974157908972E+07   51.664012  6.172027  4.438176  0.2077251E+00  0.7785871E+00  9.3980854E-05  2.4647778E-05  8.1218710E-03  1.2823381E-04  1.6726227E-07  2.7404478E-08  1.7777916E-03  5.6053525E-06  3.648E-06  0.7204  4.640383   -4.634  0.691001  7.764532  0.1220800E-01  0.9741059E+00  1.1277422E-04  3.1231614E-05  8.1270945E-03  8.9195478E-05  1.1188437E-07  2.1364886E-10  1.7361876E-03  1.4682558E-05  3.792E-06  2.602E-07  5.386E-06  1.000E+00  1.000E+00  5.05E+02  0.00E+00  4.95E+00  0.014717  0.533992  0.0000000E+00  1.3907397635E-01
 88  0.355117804927224E+07   51.630648  6.172204  4.438177  0.2074417E+00  0.7788706E+00  9.3979924E-05  2.4651634E-05  8.1219381E-03  1.2815375E-04  1.6716017E-07  2.7317922E-08  1.7777345E-03  5.6091784E-06  3.644E-06  0.7204  4.640594   -4.634  0.695316  7.765937  0.1165141E-01  0.9746623E+00  1.1184089E-04  3.0977309E-05  8.1285937E-03  8.9039524E-05  1.1169789E-07  2.1471871E-10  1.7360565E-03  1.4814610E-05  3.787E-06  2.400E-07  5.418E-06  1.000E+00  1.000E+00  5.02E+02  0.00E+00  4.74E+00  0.014176  0.534429  0.0000000E+00  1.3881152536E-01
 89  0.355253132389002E+07   51.599163  6.172395  4.438070  0.2071678E+00  0.7791444E+00  9.3979075E-05  2.4655365E-05  8.1220028E-03  1.2807653E-04  1.6706162E-07  2.7234495E-08  1.7776793E-03  5.6128871E-06  3.639E-06  0.7199  4.640613   -4.633  0.699147  7.767185  0.1112441E-01  0.9751894E+00  1.1248187E-04  3.1163114E-05  8.1277786E-03  8.8887873E-05  1.1169457E-07  2.1314873E-10  1.7359325E-03  1.4946762E-05  3.782E-06  2.752E-07  5.445E-06  1.000E+00  1.000E+00  5.10E+02  0.00E+00  5.29E+00  0.015563  0.534869  0.0000000E+00  1.3858954680E-01
 90  0.355386574483667E+07   51.568058  6.172578  4.438034  0.2069042E+00  0.7794080E+00  9.3978301E-05  2.4658958E-05  8.1220649E-03  1.2800232E-04  1.6696687E-07  2.7154389E-08  1.7776262E-03  5.6164668E-06  3.635E-06  0.7204  4.640755   -4.632  0.703122  7.768481  0.1060060E-01  0.9757134E+00  1.1356668E-04  3.1447583E-05  8.1263419E-03  8.8733609E-05  1.1179569E-07  2.1006650E-10  1.7358093E-03  1.5083103E-05  3.777E-06  2.358E-07  5.474E-06  1.000E+00  1.000E+00  4.99E+02  0.00E+00  4.57E+00  0.013742  0.535292  0.0000000E+00  1.3836643377E-01
 91  0.355515335840241E+07   51.537994  6.172771  4.437985  0.2066444E+00  0.7796678E+00  9.3977579E-05  2.4662506E-05  8.1221260E-03  1.2792927E-04  1.6687353E-07  2.7075578E-08  1.7775739E-03  5.6200061E-06  3.631E-06  0.7208  4.640889   -4.631  0.707399  7.769873  0.1009055E-01  0.9762235E+00  1.1375851E-04  3.1493813E-05  8.1262026E-03  8.8580229E-05  1.1176920E-07  2.0878993E-10  1.7356896E-03  1.5217917E-05  3.772E-06  2.104E-07  5.506E-06  1.000E+00  1.000E+00  4.93E+02  0.00E+00  4.18E+00  0.012727  0.535736  0.0000000E+00  1.3813757366E-01
 92  0.355656168573994E+07   51.505048  6.172992  4.437988  0.2063588E+00  0.7799534E+00  9.3976829E-05  2.4666408E-05  8.1221930E-03  1.2784909E-04  1.6677103E-07  2.6989145E-08  1.7775163E-03  5.6239070E-06  3.626E-06  0.7209  4.641125   -4.630  0.712198  7.771442  0.9535899E-02  0.9767781E+00  1.1369990E-04  3.1502614E-05  8.1264116E-03  8.8408643E-05  1.1166201E-07  2.0891646E-10  1.7355596E-03  1.5370198E-05  3.767E-06  2.149E-07  5.542E-06  1.000E+00  1.000E+00  4.95E+02  0.00E+00  4.32E+00  0.013101  0.536224  0.0000000E+00  1.3789294547E-01
 93  0.355792804492282E+07   51.473024  6.173177  4.438076  0.2060844E+00  0.7802279E+00  9.3976151E-05  2.4670162E-05  8.1222572E-03  1.2777216E-04  1.6667263E-07  2.6906275E-08  1.7774610E-03  5.6276654E-06  3.622E-06  0.7211  4.641478   -4.630  0.716986  7.773010  0.8998107E-02  0.9773160E+00  1.1435087E-04  3.1691361E-05  8.1255991E-03  8.8237007E-05  1.1172004E-07  2.0720920E-10  1.7354338E-03  1.5524951E-05  3.762E-06  2.538E-07  5.579E-06  1.000E+00  1.000E+00  5.15E+02  0.00E+00  5.68E+00  0.016537  0.536660  0.0000000E+00  1.3766426920E-01
 94  0.355927287359736E+07   51.441447  6.173362  4.438188  0.2058116E+00  0.7805006E+00  9.3975519E-05  2.4673897E-05  8.1223209E-03  1.2769580E-04  1.6657491E-07  2.6824079E-08  1.7774061E-03  5.6314116E-06  3.618E-06  0.7213  4.641869   -4.629  0.721922  7.774627  0.8470732E-02  0.9778436E+00  1.1512721E-04  3.1915298E-05  8.1246041E-03  8.8063445E-05  1.1183519E-07  2.0527975E-10  1.7353107E-03  1.5682417E-05  3.757E-06  2.781E-07  5.616E-06  1.000E+00  1.000E+00  5.10E+02  0.00E+00  5.30E+00  0.015584  0.537100  0.0000000E+00  1.3744194115E-01
 95  0.356059648644022E+07   51.410311  6.173552  4.438350  0.2055618E+00  0.7807505E+00  9.3974976E-05  2.4677321E-05  8.1223791E-03  1.2762595E-04  1.6648548E-07  2.6748946E-08  1.7773557E-03  5.6348515E-06  3.613E-06  0.7216  4.642338   -4.628  0.727061  7.776312  0.7952764E-02  0.9783617E+00  1.1614910E-04  3.2194114E-05  8.1232656E-03  8.7887522E-05  1.1206479E-07  2.0237650E-10  1.7351901E-03  1.5842928E-05  3.752E-06  2.418E-07  5.657E-06  1.000E+00  1.000E+00  5.15E+02  0.00E+00  5.64E+00  0.016436  0.537543  0.0000000E+00  1.3722134315E-01
 96  0.356195115400500E+07   51.378385  6.173762  4.438543  0.2052876E+00  0.7810246E+00  9.3974420E-05  2.4681083E-05  8.1224428E-03  1.2754940E-04  1.6638741E-07  2.6666650E-08  1.7773004E-03  5.6386366E-06  3.609E-06  0.7221  4.642873   -4.627  0.732752  7.778180  0.7424098E-02  0.9788905E+00  1.1698542E-04  3.2412702E-05  8.1222169E-03  8.7702111E-05  1.1227113E-07  1.9935273E-10  1.7350675E-03  1.6012104E-05  3.747E-06  2.363E-07  5.701E-06  1.000E+00  1.000E+00  5.00E+02  0.00E+00  4.54E+00  0.013619  0.538021  0.0000000E+00  1.3699117719E-01
 97  0.356330860513327E+07   51.346330  6.173985  4.438814  0.2050366E+00  0.7812756E+00  9.3973947E-05  2.4684529E-05  8.1225010E-03  1.2747943E-04  1.6629772E-07  2.6591482E-08  1.7772498E-03  5.6421101E-06  3.605E-06  0.7225  4.643537   -4.626  0.738885  7.780194  0.6894947E-02  0.9794198E+00  1.1754940E-04  3.2567745E-05  8.1215601E-03  8.7510049E-05  1.1239279E-07  1.9724351E-10  1.7349453E-03  1.6187603E-05  3.742E-06  2.200E-07  5.751E-06  1.000E+00  1.000E+00  5.10E+02  0.00E+00  5.21E+00  0.015328  0.538517  0.0000000E+00  1.3675758746E-01
 98  0.356470510409017E+07   51.313286  6.174231  4.439181  0.2047516E+00  0.7815606E+00  9.3973455E-05  2.4688447E-05  8.1225669E-03  1.2740007E-04  1.6619595E-07  2.6506295E-08  1.7771924E-03  5.6460659E-06  3.600E-06  0.7231  4.644361   -4.626  0.745659  7.782421  0.6352495E-02  0.9799623E+00  1.1816272E-04  3.2742145E-05  8.1208359E-03  8.7305403E-05  1.1253924E-07  1.9515828E-10  1.7348208E-03  1.6375467E-05  3.737E-06  2.240E-07  5.806E-06  1.000E+00  1.000E+00  5.11E+02  0.00E+00  5.23E+00  0.015358  0.539043  0.0000000E+00  1.3652001245E-01
 99  0.356607616818001E+07   51.280775  6.174490  4.439624  0.2044775E+00  0.7818347E+00  9.3973026E-05  2.4692220E-05  8.1226302E-03  1.2732387E-04  1.6609817E-07  2.6424558E-08  1.7771371E-03  5.6498812E-06  3.596E-06  0.7238  4.645300   -4.625  0.752873  7.784795  0.5821132E-02  0.9804938E+00  1.1872087E-04  3.2912808E-05  8.1201836E-03  8.7096581E-05  1.1266785E-07  1.9367864E-10  1.7347001E-03  1.6567618E-05  3.732E-06  2.329E-07  5.866E-06  1.000E+00  1.000E+00  5.14E+02  0.00E+00  5.38E+00  0.015716  0.539583  0.0000000E+00  1.3629199348E-01
100  0.356739658149457E+07   51.249398  6.174753  4.440134  0.2042280E+00  0.7820842E+00  9.3972674E-05  2.4695657E-05  8.1226876E-03  1.2725461E-04  1.6600923E-07  2.6350313E-08  1.7770868E-03  5.6533639E-06  3.592E-06  0.7246  4.646335   -4.624  0.760445  7.787289  0.5309212E-02  0.9810059E+00  1.1944593E-04  3.3135425E-05  8.1192815E-03  8.6886639E-05  1.1289391E-07  1.9218711E-10  1.7345854E-03  1.6761413E-05  3.727E-06  2.551E-07  5.930E-06  1.000E+00  1.000E+00  5.19E+02  0.00E+00  5.69E+00  0.016455  0.540127  0.0000000E+00  1.3606697647E-01
101  0.356883607652841E+07   51.215116  6.175074  4.440808  0.2039365E+00  0.7823757E+00  9.3972311E-05  2.4699678E-05  8.1227546E-03  1.2717381E-04  1.6590542E-07  2.6263772E-08  1.7770280E-03  5.6574454E-06  3.587E-06  0.7256  4.647683   -4.623  0.769582  7.790302  0.4754189E-02  0.9815611E+00  1.2053072E-04  3.3442726E-05  8.1178939E-03  8.6647628E-05  1.1334840E-07  1.8903608E-10  1.7344637E-03  1.6982149E-05  3.722E-06  2.608E-07  6.008E-06  1.000E+00  1.000E+00  5.20E+02  0.00E+00  5.73E+00  0.016516  0.540759  0.0000000E+00  1.3582375942E-01
102  0.357015378583211E+07   51.183664  6.175384  4.441500  0.2037837E+00  0.7825285E+00  9.3972141E-05  2.4701788E-05  8.1227896E-03  1.2713150E-04  1.6585105E-07  2.6218486E-08  1.7769971E-03  5.6595897E-06  3.583E-06  0.7259  4.649036   -4.622  0.778977  7.793405  0.4241915E-02  0.9820736E+00  1.2200157E-04  3.3857112E-05  8.1159342E-03  8.6415861E-05  1.1412065E-07  1.8505968E-10  1.7343549E-03  1.7196368E-05  3.718E-06  2.506E-07  6.093E-06  1.000E+00  1.000E+00  5.07E+02  0.00E+00  4.69E+00  0.013887  0.541413  0.0000000E+00  1.3554696238E-01
103  0.357149986326533E+07   51.151467  6.175719  4.442560  0.2034922E+00  0.7828200E+00  9.3971848E-05  2.4705815E-05  8.1228563E-03  1.2705088E-04  1.6574739E-07  2.6132243E-08  1.7769383E-03  5.6636882E-06  3.579E-06  0.7276  4.650937   -4.621  0.789964  7.797040  0.3714935E-02  0.9826009E+00  1.2336769E-04  3.4242044E-05  8.1141454E-03  8.6164570E-05  1.1492482E-07  1.8104901E-10  1.7342481E-03  1.7427286E-05  3.713E-06  1.761E-07  6.193E-06  1.000E+00  1.000E+00  4.85E+02  0.00E+00  3.34E+00  0.010353  0.542048  0.0000000E+00  1.3537374974E-01
104  0.357289985652234E+07   51.117915  6.176102  4.443984  0.2032059E+00  0.7831063E+00  9.3971613E-05  2.4709776E-05  8.1229216E-03  1.2697183E-04  1.6564566E-07  2.6047737E-08  1.7768806E-03  5.6677274E-06  3.574E-06  0.7293  4.653368   -4.620  0.803244  7.801434  0.3172003E-02  0.9831441E+00  1.2482583E-04  3.4645592E-05  8.1122508E-03  8.5888415E-05  1.1593596E-07  1.7626167E-10  1.7341462E-03  1.7678314E-05  3.708E-06  2.188E-07  6.317E-06  1.000E+00  1.000E+00  5.01E+02  0.00E+00  4.13E+00  0.012342  0.542745  0.0000000E+00  1.3520015533E-01
105  0.357431576413454E+07   51.083917  6.176588  4.445604  0.2030299E+00  0.7832823E+00  9.3971492E-05  2.4712213E-05  8.1229617E-03  1.2692330E-04  1.6558320E-07  2.5995901E-08  1.7768451E-03  5.6702158E-06  3.570E-06  0.7309  4.656135   -4.619  0.818773  7.806578  0.2638325E-02  0.9836781E+00  1.2659666E-04  3.5145240E-05  8.1099044E-03  8.5593253E-05  1.1734359E-07  1.7100351E-10  1.7340589E-03  1.7944632E-05  3.703E-06  2.225E-07  6.466E-06  1.000E+00  1.000E+00  5.03E+02  0.00E+00  4.05E+00  0.012099  0.543638  0.0000000E+00  1.3501076505E-01
106  0.357579424938312E+07   51.048355  6.177179  4.447844  0.2028280E+00  0.7834843E+00  9.3971379E-05  2.4715012E-05  8.1230076E-03  1.2686767E-04  1.6551155E-07  2.5936515E-08  1.7768043E-03  5.6730780E-06  3.565E-06  0.7328  4.659797   -4.619  0.838221  7.813026  0.2103854E-02  0.9842128E+00  1.2761441E-04  3.5429271E-05  8.1086936E-03  8.5270071E-05  1.1833044E-07  1.6678095E-10  1.7339915E-03  1.8228532E-05  3.698E-06  2.674E-07  6.658E-06  1.000E+00  1.000E+00  5.15E+02  0.00E+00  4.60E+00  0.013401  0.544666  0.0000000E+00  1.3478217186E-01
107  0.357735395727568E+07   51.010799  6.177950  4.450988  0.2026905E+00  0.7836217E+00  9.3971318E-05  2.4716918E-05  8.1230388E-03  1.2682986E-04  1.6546283E-07  2.5896165E-08  1.7767766E-03  5.6750301E-06  3.560E-06  0.7351  4.664699   -4.618  0.863480  7.821409  0.1562857E-02  0.9847542E+00  1.3009384E-04  3.6141730E-05  8.1053559E-03  8.4899884E-05  1.2092238E-07  1.6044407E-10  1.7339600E-03  1.8550878E-05  3.692E-06  2.403E-07  6.918E-06  1.000E+00  1.000E+00  5.16E+02  0.00E+00  4.34E+00  0.012638  0.545969  0.0000000E+00  1.3454996561E-01
108  0.357898092395006E+07   50.971645  6.179001  4.455632  0.2024989E+00  0.7838133E+00  9.3971252E-05  2.4719578E-05  8.1230822E-03  1.2677719E-04  1.6539494E-07  2.5839999E-08  1.7767379E-03  5.6777562E-06  3.554E-06  0.7374  4.671612   -4.619  0.897643  7.832751  0.1042086E-02  0.9852757E+00  1.3374089E-04  3.7137394E-05  8.1003948E-03  8.4478906E-05  1.2568242E-07  1.4741591E-10  1.7340003E-03  1.8908380E-05  3.687E-06  2.798E-07  7.285E-06  1.000E+00  1.000E+00  5.28E+02  0.00E+00  4.68E+00  0.013298  0.547627  0.0000000E+00  1.3432627248E-01
109  0.358072927037827E+07   50.929747  6.181015  4.463687  0.2022918E+00  0.7840204E+00  9.3971199E-05  2.4722454E-05  8.1231290E-03  1.2672030E-04  1.6532159E-07  2.5779355E-08  1.7766961E-03  5.6807078E-06  3.549E-06  0.7396  4.682928   -4.622  0.956105  7.852166  0.5147686E-03  0.9858042E+00  1.3993286E-04  3.8838749E-05  8.0917909E-03  8.3954442E-05  1.3647090E-07  1.2692705E-10  1.7342114E-03  1.9337117E-05  3.681E-06  2.771E-07  7.963E-06  1.000E+00  1.000E+00  5.36E+02  0.00E+00  4.47E+00  0.012524  0.550530  0.0000000E+00  1.3407100401E-01
110  0.358435394193030E+07   50.849349  6.210677  4.561334  0.2017204E+00  0.7845919E+00  9.3971153E-05  2.4730401E-05  8.1232579E-03  1.2656359E-04  1.6511940E-07  2.5612436E-08  1.7765807E-03  5.6888773E-06  3.537E-06  0.6315  4.785058   -4.756  1.643659  8.079556  0.0000000E+00  0.9863222E+00  1.5674353E-04  4.3231364E-05  8.0680475E-03  8.3237786E-05  1.8973425E-07  4.7550790E-11  1.7354247E-03  1.9894674E-05  3.670E-06  6.402E-08  2.264E-05  1.000E+00  1.000E+00  6.51E+02  0.00E+00  4.78E+00  0.011014  0.590097  0.0000000E+00  1.3356253494E-01
111  0.358442737120601E+07   50.848080  6.211669  4.564621  0.2017087E+00  0.7846035E+00  9.3971154E-05  2.4730563E-05  8.1232606E-03  1.2656040E-04  1.6511529E-07  2.5609050E-08  1.7765784E-03  5.6890438E-06  3.537E-06  0.6234  4.787803   -4.762  1.668037  8.087525  0.0000000E+00  0.9863221E+00  1.5676053E-04  4.3020300E-05  8.0679486E-03  8.3497911E-05  1.8977564E-07  2.5765579E-10  1.7354219E-03  1.9894659E-05  3.658E-06  6.831E-08  2.349E-05  1.000E+00  1.000E+00  5.29E+02  0.00E+00  1.08E+00  0.003067  0.591455  0.0000000E+00  1.3355781965E-01
112  0.358442737120601E+07   50.848080  6.211669  4.564621  0.2017087E+00  0.7846035E+00  9.3971154E-05  2.4730563E-05  8.1232606E-03  1.2656040E-04  1.6511529E-07  2.5609050E-08  1.7765784E-03  5.6890438E-06  3.537E-06  0.6234  4.787803   -4.762  1.668037  8.087525  0.0000000E+00  0.9863221E+00  1.5676053E-04  4.3020300E-05  8.0679486E-03  8.3497911E-05  1.8977564E-07  2.5765579E-10  1.7354219E-03  1.9894659E-05  3.658E-06  6.831E-08  2.349E-05  1.000E+00  1.000E+00  5.29E+02  0.00E+00  1.08E+00  0.003067  0.591455  0.0000000E+00  1.3355781965E-01
113  0.358450080048171E+07   50.846827  6.212565  4.567488  0.2016944E+00  0.7846178E+00  9.3971155E-05  2.4730763E-05  8.1232638E-03  1.2655648E-04  1.6511023E-07  2.5604871E-08  1.7765755E-03  5.6892494E-06  3.537E-06  0.6217  4.790170   -4.768  1.691004  8.095001  0.0000000E+00  0.9863220E+00  1.5678473E-04  4.2715778E-05  8.0678035E-03  8.3874473E-05  1.8983985E-07  3.0195274E-10  1.7354178E-03  1.9894639E-05  3.640E-06  1.561E-07  2.431E-05  1.000E+00  1.000E+00  6.01E+02  0.00E+00  2.56E+00  0.006391  0.592683  0.0000000E+00  1.3355713088E-01
114  0.358450080048171E+07   50.846827  6.212565  4.567488  0.2016944E+00  0.7846178E+00  9.3971155E-05  2.4730763E-05  8.1232638E-03  1.2655648E-04  1.6511023E-07  2.5604871E-08  1.7765755E-03  5.6892494E-06  3.537E-06  0.6217  4.790170   -4.768  1.691004  8.095001  0.0000000E+00  0.9863220E+00  1.5678473E-04  4.2715778E-05  8.0678035E-03  8.3874473E-05  1.8983985E-07  3.0195274E-10  1.7354178E-03  1.9894639E-05  3.640E-06  1.561E-07  2.431E-05  1.000E+00  1.000E+00  6.01E+02  0.00E+00  2.56E+00  0.006391  0.592683  0.0000000E+00  1.3355713088E-01
115  0.358457422975741E+07   50.845588  6.213359  4.569847  0.2016850E+00  0.7846273E+00  9.3971156E-05  2.4730894E-05  8.1232659E-03  1.2655390E-04  1.6510689E-07  2.5602124E-08  1.7765736E-03  5.6893846E-06  3.536E-06  0.6134  4.792121   -4.773  1.712509  8.101967  0.0000000E+00  0.9863219E+00  1.5682089E-04  4.2278710E-05  8.0675934E-03  8.4415790E-05  1.8993425E-07  3.7385618E-10  1.7354119E-03  1.9894609E-05  3.616E-06  2.520E-07  2.511E-05  1.000E+00  1.000E+00  6.42E+02  0.00E+00  3.95E+00  0.009224  0.593778  0.0000000E+00  1.3355520754E-01
116  0.358457422975741E+07   50.845588  6.213359  4.569847  0.2016850E+00  0.7846273E+00  9.3971156E-05  2.4730894E-05  8.1232659E-03  1.2655390E-04  1.6510689E-07  2.5602124E-08  1.7765736E-03  5.6893846E-06  3.536E-06  0.6134  4.792121   -4.773  1.712509  8.101967  0.0000000E+00  0.9863219E+00  1.5682089E-04  4.2278710E-05  8.0675934E-03  8.4415790E-05  1.8993425E-07  3.7385618E-10  1.7354119E-03  1.9894609E-05  3.616E-06  2.520E-07  2.511E-05  1.000E+00  1.000E+00  6.42E+02  0.00E+00  3.95E+00  0.009224  0.593778  0.0000000E+00  1.3355520754E-01
117  0.358464765903311E+07   50.844358  6.214049  4.571715  0.2016835E+00  0.7846287E+00  9.3971156E-05  2.4730915E-05  8.1232662E-03  1.2655349E-04  1.6510637E-07  2.5601694E-08  1.7765733E-03  5.6894057E-06  3.536E-06  0.6097  4.793727   -4.776  1.732564  8.108424  0.0000000E+00  0.9863218E+00  1.5687181E-04  4.1688809E-05  8.0673071E-03  8.5147720E-05  1.9006450E-07  4.7909312E-10  1.7354039E-03  1.9894571E-05  3.584E-06  1.756E-07  2.586E-05  1.000E+00  1.000E+00  6.80E+02  0.00E+00  5.79E+00  0.012778  0.594729  0.0000000E+00  1.3355166668E-01
118  0.358464765903311E+07   50.844358  6.214049  4.571715  0.2016835E+00  0.7846287E+00  9.3971156E-05  2.4730915E-05  8.1232662E-03  1.2655349E-04  1.6510637E-07  2.5601694E-08  1.7765733E-03  5.6894057E-06  3.536E-06  0.6097  4.793727   -4.776  1.732564  8.108424  0.0000000E+00  0.9863218E+00  1.5687181E-04  4.1688809E-05  8.0673071E-03  8.5147720E-05  1.9006450E-07  4.7909312E-10  1.7354039E-03  1.9894571E-05  3.584E-06  1.756E-07  2.586E-05  1.000E+00  1.000E+00  6.80E+02  0.00E+00  5.79E+00  0.012778  0.594729  0.0000000E+00  1.3355166668E-01
119  0.358472108830881E+07   50.843136  6.214632  4.573213  0.2016764E+00  0.7846358E+00  9.3971157E-05  2.4731013E-05  8.1232678E-03  1.2655156E-04  1.6510388E-07  2.5599636E-08  1.7765718E-03  5.6895070E-06  3.536E-06  0.6072  4.794977   -4.779  1.751164  8.114370  0.0000000E+00  0.9863216E+00  1.5694131E-04  4.0918247E-05  8.0669290E-03  8.6105773E-05  1.9023829E-07  6.2649574E-10  1.7353935E-03  1.9894523E-05  3.543E-06  1.855E-07  2.658E-05  1.000E+00  1.000E+00  6.20E+02  0.00E+00  2.99E+00  0.007235  0.595546  0.0000000E+00  1.3354926728E-01
120  0.358472108830881E+07   50.843136  6.214632  4.573213  0.2016764E+00  0.7846358E+00  9.3971157E-05  2.4731013E-05  8.1232678E-03  1.2655156E-04  1.6510388E-07  2.5599636E-08  1.7765718E-03  5.6895070E-06  3.536E-06  0.6072  4.794977   -4.779  1.751164  8.114370  0.0000000E+00  0.9863216E+00  1.5694131E-04  4.0918247E-05  8.0669290E-03  8.6105773E-05  1.9023829E-07  6.2649574E-10  1.7353935E-03  1.9894523E-05  3.543E-06  1.855E-07  2.658E-05  1.000E+00  1.000E+00  6.20E+02  0.00E+00  2.99E+00  0.007235  0.595546  0.0000000E+00  1.3354926728E-01
121  0.358479451758452E+07   50.841920  6.215043  4.574091  0.2016528E+00  0.7846595E+00  9.3971159E-05  2.4731342E-05  8.1232732E-03  1.2654508E-04  1.6509551E-07  2.5592741E-08  1.7765671E-03  5.6898465E-06  3.536E-06  0.6002  4.795615   -4.781  1.766652  8.119211  0.0000000E+00  0.9863213E+00  1.5703044E-04  3.9969829E-05  8.0664594E-03  8.7287419E-05  1.9045617E-07  8.1560728E-10  1.7353806E-03  1.9894466E-05  3.493E-06  2.827E-07  2.717E-05  1.000E+00  1.000E+00  6.54E+02  0.00E+00  4.31E+00  0.009892  0.596111  0.0000000E+00  1.3354692767E-01
122  0.358479451758452E+07   50.841920  6.215043  4.574091  0.2016528E+00  0.7846595E+00  9.3971159E-05  2.4731342E-05  8.1232732E-03  1.2654508E-04  1.6509551E-07  2.5592741E-08  1.7765671E-03  5.6898465E-06  3.536E-06  0.6002  4.795615   -4.781  1.766652  8.119211  0.0000000E+00  0.9863213E+00  1.5703044E-04  3.9969829E-05  8.0664594E-03  8.7287419E-05  1.9045617E-07  8.1560728E-10  1.7353806E-03  1.9894466E-05  3.493E-06  2.827E-07  2.717E-05  1.000E+00  1.000E+00  6.54E+02  0.00E+00  4.31E+00  0.009892  0.596111  0.0000000E+00  1.3354692767E-01
123  0.358486794686022E+07   50.840702  6.215344  4.574162  0.2016460E+00  0.7846663E+00  9.3971160E-05  2.4731437E-05  8.1232747E-03  1.2654322E-04  1.6509311E-07  2.5590763E-08  1.7765657E-03  5.6899439E-06  3.535E-06  0.5942  4.795833   -4.780  1.781516  8.123836  0.0000000E+00  0.9863210E+00  1.5714216E-04  3.8828613E-05  8.0658891E-03  8.8712217E-05  1.9072230E-07  1.0613513E-09  1.7353651E-03  1.9894401E-05  3.436E-06  2.532E-07  2.777E-05  1.000E+00  1.000E+00  6.50E+02  0.00E+00  4.12E+00  0.009509  0.596536  0.0000000E+00  1.3354317592E-01
124  0.358486794686022E+07   50.840702  6.215344  4.574162  0.2016460E+00  0.7846663E+00  9.3971160E-05  2.4731437E-05  8.1232747E-03  1.2654322E-04  1.6509311E-07  2.5590763E-08  1.7765657E-03  5.6899439E-06  3.535E-06  0.5942  4.795833   -4.780  1.781516  8.123836  0.0000000E+00  0.9863210E+00  1.5714216E-04  3.8828613E-05  8.0658891E-03  8.8712217E-05  1.9072230E-07  1.0613513E-09  1.7353651E-03  1.9894401E-05  3.436E-06  2.532E-07  2.777E-05  1.000E+00  1.000E+00  6.50E+02  0.00E+00  4.12E+00  0.009509  0.596536  0.0000000E+00  1.3354317592E-01
125  0.358486794686022E+07   50.840702  6.215344  4.574162  0.2016460E+00  0.7846663E+00  9.3971160E-05  2.4731437E-05  8.1232747E-03  1.2654322E-04  1.6509311E-07  2.5590763E-08  1.7765657E-03  5.6899439E-06  3.535E-06  0.5942  4.795833   -4.780  1.781516  8.123836  0.0000000E+00  0.9863210E+00  1.5714216E-04  3.8828613E-05  8.0658891E-03  8.8712217E-05  1.9072230E-07  1.0613513E-09  1.7353651E-03  1.9894401E-05  3.436E-06  2.532E-07  2.777E-05  1.000E+00  1.000E+00  6.50E+02  0.00E+00  4.12E+00  0.009509  0.596536  0.0000000E+00  1.3354317592E-01
126  0.358494137613592E+07   50.839482  6.215508  4.573707  0.2016384E+00  0.7846738E+00  9.3971161E-05  2.4731542E-05  8.1232764E-03  1.2654116E-04  1.6509044E-07  2.5588566E-08  1.7765642E-03  5.6900521E-06  3.535E-06  0.5905  4.795468   -4.779  1.793977  8.127607  0.0000000E+00  0.9863207E+00  1.5727496E-04  3.7520967E-05  8.0652308E-03  9.0347960E-05  1.9103076E-07  1.3631781E-09  1.7353472E-03  1.9894330E-05  3.371E-06  2.284E-07  2.823E-05  1.000E+00  1.000E+00  6.48E+02  0.00E+00  4.04E+00  0.009360  0.596772  0.0000000E+00  1.3353959957E-01
127  0.358494137613592E+07   50.839482  6.215508  4.573707  0.2016384E+00  0.7846738E+00  9.3971161E-05  2.4731542E-05  8.1232764E-03  1.2654116E-04  1.6509044E-07  2.5588566E-08  1.7765642E-03  5.6900521E-06  3.535E-06  0.5905  4.795468   -4.779  1.793977  8.127607  0.0000000E+00  0.9863207E+00  1.5727496E-04  3.7520967E-05  8.0652308E-03  9.0347960E-05  1.9103076E-07  1.3631781E-09  1.7353472E-03  1.9894330E-05  3.371E-06  2.284E-07  2.823E-05  1.000E+00  1.000E+00  6.48E+02  0.00E+00  4.04E+00  0.009360  0.596772  0.0000000E+00  1.3353959957E-01
128  0.358501480541162E+07   50.838252  6.215612  4.572478  0.2016325E+00  0.7846797E+00  9.3971162E-05  2.4731624E-05  8.1232777E-03  1.2653954E-04  1.6508836E-07  2.5586851E-08  1.7765630E-03  5.6901366E-06  3.535E-06  0.5837  4.794639   -4.776  1.807624  8.131808  0.0000000E+00  0.9863203E+00  1.5743413E-04  3.6013348E-05  8.0644652E-03  9.2237487E-05  1.9138957E-07  1.7662329E-09  1.7353266E-03  1.9894253E-05  3.299E-06  1.740E-07  2.878E-05  1.000E+00  1.000E+00  6.37E+02  0.00E+00  3.64E+00  0.008570  0.596927  0.0000000E+00  1.3353605381E-01
