line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
190  0.734034909624583E+07   23.741037  5.380887  4.034534  0.6900838E+00  0.2958857E+00  1.5298017E-03  1.0001324E-04  2.2828108E-03  4.7823517E-03  2.9137372E-06  9.3424116E-06  1.8726176E-03  1.1978264E-04  2.855E-08  0.1793  4.034534   -4.638  2.735710  8.234244  0.0000000E+00  0.9833210E+00  1.1661839E-03  3.6447982E-08  2.6793262E-03  1.4782353E-04  1.5829674E-07  5.0367276E-03  1.7654904E-03  2.3276414E-03  9.018E-07  3.316E-08  3.217E-04  9.998E-01  1.000E+00  1.47E+02  0.00E+00  3.52E+00  0.035892  0.263041  0.0000000E+00  1.4381559097E-01
191  0.735776754883286E+07   23.169702  5.381515  3.657751  0.6833605E+00  0.3026147E+00  1.4600608E-03  1.0144708E-04  2.4763986E-03  4.6527642E-03  2.8993893E-06  8.9756725E-06  1.8716804E-03  1.1612885E-04  3.586E-08  0.2071  3.657751   -4.204  2.806626  8.260384  0.0000000E+00  0.9610862E+00  2.0708295E-02  1.1549077E-08  2.8770623E-05  2.1661901E-04  6.7993181E-08  7.0278228E-05  1.7655500E-03  1.2573712E-02  8.779E-07  6.743E-10  3.523E-04  1.000E+00  1.000E+00  5.45E+01  0.00E+00  4.80E-01  0.013216  0.268843  0.0000000E+00  1.2696038052E-01
192  0.737025243506956E+07   22.407684  5.374271  3.592868  0.6764627E+00  0.3095183E+00  1.3983972E-03  1.0220480E-04  2.6530488E-03  4.5325543E-03  2.8782322E-06  8.6459910E-06  1.8707183E-03  1.1280118E-04  4.387E-08  0.2166  3.592868   -4.217  2.808543  8.262346  0.0000000E+00  0.9388638E+00  4.2691825E-02  3.0536689E-09  8.7095774E-06  4.3255223E-04  2.7221146E-08  2.3609550E-05  1.7655846E-03  1.2662292E-02  8.643E-07  2.633E-10  3.521E-04  1.000E+00  1.000E+00  4.38E+01  0.00E+00  2.74E-01  0.009374  0.272267  0.0000000E+00  1.0505678504E-01
193  0.738269994140735E+07   21.657745  5.370199  3.591608  0.6729148E+00  0.3130691E+00  1.3701267E-03  1.0236179E-04  2.7361062E-03  4.4753141E-03  2.8653964E-06  8.4927723E-06  1.8702230E-03  1.1123854E-04  4.787E-08  0.2274  3.591608   -4.224  2.809376  8.263924  0.0000000E+00  0.9166724E+00  6.4506500E-02  1.9233761E-09  6.5119199E-06  8.0564969E-04  1.1274020E-08  1.5726950E-05  1.7655967E-03  1.2674557E-02  8.518E-07  1.638E-10  3.517E-04  1.000E+00  1.000E+00  4.09E+01  0.00E+00  1.88E-01  0.006916  0.278476  0.0000000E+00  9.4332263872E-02
194  0.739511006784622E+07   20.921245  5.366707  3.591477  0.6688203E+00  0.3171668E+00  1.3387058E-03  1.0246763E-04  2.8291750E-03  4.4109174E-03  2.8500108E-06  8.3217107E-06  1.8696511E-03  1.0948811E-04  5.253E-08  0.2332  3.591477   -4.230  2.810641  8.265627  0.0000000E+00  0.8944905E+00  8.6143866E-02  2.5373548E-10  8.0626834E-07  1.3437971E-03  4.9812853E-09  3.6938011E-06  1.7656001E-03  1.2697179E-02  8.398E-07  1.346E-10  3.517E-04  1.000E+00  1.000E+00  3.94E+01  0.00E+00  1.59E-01  0.006065  0.285273  0.0000000E+00  8.6518656496E-02
195  0.740684735610467E+07   20.233940  5.363518  3.591565  0.6651637E+00  0.3208264E+00  1.3113082E-03  1.0252150E-04  2.9107305E-03  4.3543526E-03  2.8360227E-06  8.1721001E-06  1.8691401E-03  1.0795461E-04  5.662E-08  0.2437  3.591565   -4.235  2.811601  8.267085  0.0000000E+00  0.8722511E+00  1.0768029E-01  6.5053903E-10  2.8587104E-06  2.0482545E-03  2.2383260E-09  6.8164542E-06  1.7656009E-03  1.2688901E-02  8.287E-07  9.834E-11  3.521E-04  1.000E+00  1.000E+00  3.76E+01  0.00E+00  1.25E-01  0.005001  0.292161  0.0000000E+00  8.0743279699E-02
196  0.741914534284681E+07   19.523300  5.359701  3.592641  0.6540508E+00  0.3319472E+00  1.2402339E-03  1.0186472E-04  3.1272372E-03  4.2029598E-03  2.7964209E-06  7.7716661E-06  1.8675749E-03  1.0390666E-04  7.218E-08  0.2550  3.592641   -4.242  2.812772  8.268663  0.0000000E+00  0.8500446E+00  1.2898327E-01  7.0309486E-10  2.5296630E-06  2.9509647E-03  1.5770333E-09  6.1046195E-06  1.7655993E-03  1.2689003E-02  8.170E-07  1.450E-10  3.522E-04  1.000E+00  1.000E+00  3.87E+01  0.00E+00  1.68E-01  0.006498  0.298143  0.0000000E+00  7.4558612426E-02
197  0.743125643009439E+07   18.833645  5.355912  3.594298  0.6392142E+00  0.3467933E+00  1.1580916E-03  9.9925188E-05  3.3805202E-03  4.0259506E-03  2.7555305E-06  7.2880520E-06  1.8654627E-03  9.9222659E-05  9.658E-08  0.2670  3.594298   -4.248  2.813912  8.270269  0.0000000E+00  0.8278665E+00  1.5006572E-01  7.2641466E-10  2.7224926E-06  4.0463759E-03  1.2062937E-09  6.7660521E-06  1.7655975E-03  1.2686498E-02  8.055E-07  1.349E-10  3.525E-04  1.000E+00  1.000E+00  3.81E+01  0.00E+00  1.60E-01  0.006306  0.303627  0.0000000E+00  6.7932326530E-02
198  0.744362917663435E+07   18.138137  5.353508  3.608130  0.6227076E+00  0.3633089E+00  1.0772007E-03  9.6764682E-05  3.6318432E-03  3.8510103E-03  2.7225364E-06  6.7896071E-06  1.8630907E-03  9.4634384E-05  1.277E-07  0.2801  3.608130   -4.252  2.815242  8.271913  0.0000000E+00  0.8056454E+00  1.7096860E-01  6.3187686E-10  3.0839343E-06  5.3642010E-03  1.0881866E-09  6.2291591E-06  1.7655954E-03  1.2685094E-02  7.938E-07  8.952E-11  3.528E-04  1.000E+00  1.000E+00  3.66E+01  0.00E+00  1.12E-01  0.004589  0.310372  0.0000000E+00  6.2469665732E-02
199  0.745611406287105E+07   17.442601  5.350908  3.674900  0.5802030E+00  0.4058344E+00  8.8645161E-04  8.6522251E-05  4.2253847E-03  3.4408953E-03  2.6638361E-06  5.5652691E-06  1.8569361E-03  8.3942695E-05  2.222E-07  0.2942  3.674900   -4.256  2.816746  8.273625  0.0000000E+00  0.7834784E+00  1.9158749E-01  7.2852001E-10  2.4185559E-06  6.9110768E-03  1.0045224E-09  4.9044229E-06  1.7655932E-03  1.2686153E-02  7.820E-07  1.835E-10  3.532E-04  1.000E+00  1.000E+00  4.60E+01  0.00E+00  2.44E-01  0.007966  0.312413  0.0000000E+00  5.8472514084E-02
200  0.746863446001183E+07   16.909775  5.348735  3.796974  0.5480267E+00  0.4380246E+00  7.5030308E-04  7.7154635E-05  4.6460583E-03  3.1541001E-03  2.6374614E-06  4.6563889E-06  1.8522396E-03  7.6479282E-05  3.104E-07  0.3060  3.796974   -4.499  2.818236  8.275316  0.0000000E+00  0.7612624E+00  2.1201124E-01  1.1775460E-09  3.2678402E-06  8.7034950E-03  9.2131651E-10  5.9584532E-06  1.7655911E-03  1.2681780E-02  7.701E-07  4.046E-10  3.503E-04  1.000E+00  1.000E+00  5.69E+01  0.00E+00  2.19E-01  0.005763  0.314129  0.0000000E+00  5.3968593709E-02
201  0.748140045430230E+07   16.662889  5.348332  3.842178  0.5280501E+00  0.4580093E+00  6.6595897E-04  7.0799542E-05  4.9042506E-03  2.9798701E-03  2.6249156E-06  4.0847854E-06  1.8493095E-03  7.1925147E-05  3.753E-07  0.3140  3.842178   -5.056  2.820066  8.277116  0.0000000E+00  0.7390587E+00  2.3214724E-01  6.5287808E-10  2.0730377E-06  1.0769584E-02  8.6603808E-10  4.4638909E-06  1.7655890E-03  1.2683585E-02  7.580E-07  1.356E-09  3.494E-04  1.000E+00  1.000E+00  7.00E+01  0.00E+00  5.21E-01  0.011161  0.314375  0.0000000E+00  5.1654954095E-02
202  0.749411975429585E+07   16.551061  5.348660  3.841126  0.5215683E+00  0.4644938E+00  6.3846791E-04  6.8696164E-05  4.9881888E-03  2.9233690E-03  2.6209386E-06  3.8980562E-06  1.8483574E-03  7.0444912E-05  3.943E-07  0.3187  3.841126   -5.054  2.821750  8.278846  0.0000000E+00  0.7168440E+00  2.5201922E-01  1.4573552E-09  3.7922163E-06  1.3112946E-02  8.6035722E-10  5.8100571E-06  1.7655872E-03  1.2677150E-02  7.460E-07  1.150E-09  3.498E-04  1.000E+00  1.000E+00  6.87E+01  0.00E+00  4.74E-01  0.010343  0.315394  0.0000000E+00  5.0480645823E-02
203  0.750677787210455E+07   16.438259  5.349136  3.839625  0.5176918E+00  0.4683717E+00  6.2192146E-04  6.7407732E-05  5.0385658E-03  2.8895543E-03  2.6185745E-06  3.7853884E-06  1.8477871E-03  6.9556073E-05  4.048E-07  0.3245  3.839625   -5.050  2.823986  8.280746  0.0000000E+00  0.6946166E+00  2.7161225E-01  8.1028980E-10  2.1345744E-06  1.5745288E-02  6.7878317E-10  4.1869220E-06  1.7655858E-03  1.2679440E-02  7.339E-07  9.656E-10  3.506E-04  1.000E+00  1.000E+00  6.74E+01  0.00E+00  4.29E-01  0.009563  0.317096  0.0000000E+00  4.9461577056E-02
204  0.751978998197570E+07   16.322507  5.349648  3.838278  0.5067530E+00  0.4793150E+00  5.7499646E-04  6.3711058E-05  5.1812160E-03  2.7939580E-03  2.6117776E-06  3.4653781E-06  1.8461752E-03  6.7035892E-05  4.452E-07  0.3293  3.838278   -5.046  2.825873  8.282561  0.0000000E+00  0.6724036E+00  2.9083576E-01  8.8400671E-10  2.5210289E-06  1.8734668E-02  7.5237824E-10  5.8593972E-06  1.7655844E-03  1.2674258E-02  7.214E-07  1.136E-09  3.510E-04  1.000E+00  1.000E+00  6.69E+01  0.00E+00  4.26E-01  0.009546  0.317418  0.0000000E+00  4.8226288533E-02
205  0.753248633165244E+07   16.207640  5.350140  3.837757  0.5004437E+00  0.4856267E+00  5.4774823E-04  6.1533383E-05  5.2639444E-03  2.7386063E-03  2.6076645E-06  3.2792246E-06  1.8452438E-03  6.5569969E-05  4.684E-07  0.3349  3.837757   -5.044  2.828297  8.284508  0.0000000E+00  0.6502218E+00  3.0972191E-01  2.5366769E-10  2.2840006E-06  2.2029170E-02  6.3491282E-10  5.0635530E-06  1.7655837E-03  1.2672799E-02  7.091E-07  1.129E-09  3.519E-04  1.000E+00  1.000E+00  6.68E+01  0.00E+00  4.35E-01  0.009760  0.318690  0.0000000E+00  4.7139611222E-02
206  0.754556689680596E+07   16.088901  5.350454  3.830005  0.4897096E+00  0.4963651E+00  5.0108530E-04  5.7754915E-05  5.4055707E-03  2.6439311E-03  2.6001763E-06  2.9599535E-06  1.8436557E-03  6.3049197E-05  5.154E-07  0.3406  3.830005   -5.029  2.830984  8.286562  0.0000000E+00  0.6280057E+00  3.2822509E-01  5.7438717E-10  1.5219707E-06  2.5740348E-02  5.5510341E-10  2.9737062E-06  1.7655835E-03  1.2673432E-02  6.964E-07  1.196E-09  3.527E-04  1.000E+00  1.000E+00  6.53E+01  0.00E+00  4.24E-01  0.009728  0.318975  0.0000000E+00  4.5740611041E-02
207  0.755866587222306E+07   15.962235  5.350546  3.818256  0.4852345E+00  0.5008419E+00  4.8151092E-04  5.6150985E-05  5.4650175E-03  2.6041980E-03  2.5967930E-06  2.8258555E-06  1.8429923E-03  6.1984822E-05  5.329E-07  0.3461  3.818256   -4.528  2.833284  8.288486  0.0000000E+00  0.6058212E+00  3.4629360E-01  8.9856570E-10  2.5813221E-06  2.9856460E-02  6.0188327E-10  5.1116618E-06  1.7655840E-03  1.2665670E-02  6.834E-07  1.005E-09  3.534E-04  1.000E+00  1.000E+00  6.45E+01  0.00E+00  4.68E-01  0.010887  0.320608  0.0000000E+00  4.4466651648E-02
208  0.757164221960810E+07   15.810669  5.350740  3.817969  0.4738904E+00  0.5121906E+00  4.3153552E-04  5.2000466E-05  5.6171610E-03  2.5024023E-03  2.5871662E-06  2.4830588E-06  1.8413057E-03  5.9232503E-05  5.941E-07  0.3528  3.817969   -5.007  2.836382  8.290641  0.0000000E+00  0.5835791E+00  3.6400569E-01  5.3264715E-10  1.4443626E-06  3.4384471E-02  4.7555248E-10  3.3785088E-06  1.7655856E-03  1.2665673E-02  6.703E-07  1.385E-09  3.546E-04  1.000E+00  1.000E+00  6.50E+01  0.00E+00  5.13E-01  0.011822  0.321353  0.0000000E+00  4.2968974937E-02
209  0.758508758643439E+07   15.527630  5.348149  3.818890  0.4602143E+00  0.5258725E+00  3.7074034E-04  4.6862129E-05  5.8034592E-03  2.3772911E-03  2.5733422E-06  2.0654910E-06  1.8392636E-03  5.5792603E-05  6.830E-07  0.3627  3.818890   -4.537  2.839457  8.292814  0.0000000E+00  0.5613881E+00  3.8112331E-01  3.5153615E-10  1.1281133E-06  3.9456334E-02  4.5606637E-10  2.3710751E-06  1.7655883E-03  1.2662997E-02  6.566E-07  9.480E-10  3.557E-04  1.000E+00  1.000E+00  6.31E+01  0.00E+00  4.27E-01  0.010152  0.322247  0.0000000E+00  4.0091153791E-02
210  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
211  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
212  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
213  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
214  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
215  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
216  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
217  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
218  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
219  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
220  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
221  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
222  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
223  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
224  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
225  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
226  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
227  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
228  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
229  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
230  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
231  0.759858982625516E+07   15.122200  5.344520  3.792614  0.4473020E+00  0.5387906E+00  3.1274785E-04  4.1852863E-05  5.9836751E-03  2.2552196E-03  2.5570060E-06  1.6667274E-06  1.8373230E-03  5.2337740E-05  7.882E-07  0.3759  3.792614   -4.501  2.842616  8.295013  0.0000000E+00  0.5392311E+00  3.9768655E-01  8.5494281E-10  1.0463099E-06  4.5048799E-02  4.6431948E-10  2.1717050E-06  1.7655926E-03  1.2658390E-02  6.424E-07  7.902E-10  3.568E-04  1.000E+00  1.000E+00  5.80E+01  3.42-265  3.65E-01  0.009444  0.325231  0.0000000E+00  3.6385855912E-02
