line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 94  0.411973732350504E+07   43.832460  5.968497  4.484270  0.4477791E+00  0.5384768E+00  3.4011140E-04  2.4915734E-05  7.1245408E-03  9.3746902E-04  7.1765053E-07  1.5522765E-06  1.8278293E-03  2.1481314E-05  1.915E-06  0.5672  4.484270   -5.267  0.783200  7.768314  0.7305064E-02  0.9790094E+00  1.1001437E-04  3.0443799E-05  8.1296630E-03  9.0885286E-05  1.1419655E-07  2.2128863E-10  1.7431551E-03  1.3583782E-05  3.324E-06  1.468E-07  1.160E-05  1.000E+00  1.000E+00  3.71E+02  0.00E+00  4.02E+00  0.016248  0.472206  0.0000000E+00  1.9746992372E-01
 95  0.412104663441319E+07   43.825359  5.968787  4.484685  0.4476965E+00  0.5385595E+00  3.3998047E-04  2.4915704E-05  7.1250446E-03  9.3706884E-04  7.1739740E-07  1.5514955E-06  1.8278147E-03  2.1472297E-05  1.913E-06  0.5673  4.484685   -5.265  0.788580  7.770099  0.6830294E-02  0.9794843E+00  1.1101236E-04  3.0732973E-05  8.1283438E-03  9.0706616E-05  1.1412184E-07  2.1903860E-10  1.7430417E-03  1.3728141E-05  3.320E-06  1.319E-07  1.169E-05  1.000E+00  1.000E+00  3.70E+02  0.00E+00  3.90E+00  0.015830  0.472569  0.0000000E+00  1.9738956929E-01
 96  0.412229047977593E+07   43.818577  5.969077  4.485179  0.4475716E+00  0.5386844E+00  3.3978261E-04  2.4915659E-05  7.1258060E-03  9.3646409E-04  7.1701488E-07  1.5503152E-06  1.8277925E-03  2.1458670E-05  1.912E-06  0.5675  4.485179   -5.262  0.794113  7.771934  0.6380142E-02  0.9799346E+00  1.1185379E-04  3.0970090E-05  8.1272600E-03  9.0531723E-05  1.1410878E-07  2.1682457E-10  1.7429344E-03  1.3870283E-05  3.316E-06  1.201E-07  1.178E-05  1.000E+00  1.000E+00  3.74E+02  0.00E+00  4.16E+00  0.016718  0.472919  0.0000000E+00  1.9732283055E-01
 97  0.412346885959326E+07   43.812115  5.969367  4.485692  0.4475060E+00  0.5387500E+00  3.3967857E-04  2.4915635E-05  7.1262064E-03  9.3614609E-04  7.1681373E-07  1.5496946E-06  1.8277809E-03  2.1451504E-05  1.910E-06  0.5677  4.485692   -5.260  0.799725  7.773795  0.5954502E-02  0.9803604E+00  1.1252787E-04  3.1166243E-05  8.1264119E-03  9.0360922E-05  1.1411939E-07  2.1504315E-10  1.7428332E-03  1.4009699E-05  3.312E-06  1.307E-07  1.188E-05  1.000E+00  1.000E+00  3.73E+02  0.00E+00  4.08E+00  0.016404  0.473283  0.0000000E+00  1.9725513073E-01
 98  0.412484363604682E+07   43.804525  5.969726  4.486409  0.4473948E+00  0.5388613E+00  3.3950238E-04  2.4915595E-05  7.1268845E-03  9.3560758E-04  7.1647309E-07  1.5486436E-06  1.8277612E-03  2.1439370E-05  1.908E-06  0.5680  4.486409   -5.257  0.806800  7.776141  0.5460207E-02  0.9808548E+00  1.1325232E-04  3.1373163E-05  8.1255236E-03  9.0155732E-05  1.1415971E-07  2.1291109E-10  1.7427160E-03  1.4177072E-05  3.308E-06  1.287E-07  1.201E-05  1.000E+00  1.000E+00  3.71E+02  0.00E+00  3.88E+00  0.015723  0.473720  0.0000000E+00  1.9717886630E-01
 99  0.412602201586415E+07   43.797968  5.970050  4.487123  0.4473243E+00  0.5389318E+00  3.3939079E-04  2.4915570E-05  7.1273139E-03  9.3526650E-04  7.1625734E-07  1.5479779E-06  1.8277488E-03  2.1431685E-05  1.906E-06  0.5683  4.487123   -5.253  0.813343  7.778311  0.5038591E-02  0.9812766E+00  1.1391622E-04  3.1561966E-05  8.1247046E-03  8.9974270E-05  1.1422738E-07  2.1094575E-10  1.7426164E-03  1.4325341E-05  3.304E-06  1.335E-07  1.213E-05  1.000E+00  1.000E+00  3.72E+02  0.00E+00  3.98E+00  0.016050  0.474121  0.0000000E+00  1.9711393096E-01
100  0.412739679231771E+07   43.790249  5.970450  4.488174  0.4472119E+00  0.5390442E+00  3.3921282E-04  2.4915530E-05  7.1279988E-03  9.3472253E-04  7.1591324E-07  1.5469163E-06  1.8277289E-03  2.1419429E-05  1.904E-06  0.5688  4.488174   -5.249  0.821634  7.781060  0.4549561E-02  0.9817658E+00  1.1476056E-04  3.1801896E-05  8.1236527E-03  8.9755470E-05  1.1435234E-07  2.0847305E-10  1.7425015E-03  1.4504673E-05  3.300E-06  1.313E-07  1.228E-05  1.000E+00  1.000E+00  3.70E+02  0.00E+00  3.74E+00  0.015186  0.474605  0.0000000E+00  1.9703675709E-01
101  0.412857517213505E+07   43.783563  5.970819  4.489197  0.4471617E+00  0.5390944E+00  3.3913330E-04  2.4915512E-05  7.1283049E-03  9.3447946E-04  7.1575947E-07  1.5464419E-06  1.8277200E-03  2.1413952E-05  1.902E-06  0.5693  4.489197   -5.244  0.829437  7.783647  0.4133313E-02  0.9821822E+00  1.1555500E-04  3.2027501E-05  8.1226528E-03  8.9561292E-05  1.1451316E-07  2.0616045E-10  1.7424046E-03  1.4664359E-05  3.296E-06  1.346E-07  1.242E-05  1.000E+00  1.000E+00  3.73E+02  0.00E+00  3.91E+00  0.015748  0.475065  0.0000000E+00  1.9696893400E-01
102  0.412994994858860E+07   43.775670  5.971285  4.490604  0.4471035E+00  0.5391526E+00  3.3904125E-04  2.4915492E-05  7.1286591E-03  9.3419811E-04  7.1558148E-07  1.5458929E-06  1.8277097E-03  2.1407613E-05  1.900E-06  0.5696  4.490604   -5.238  0.839386  7.786951  0.3659182E-02  0.9826565E+00  1.1656605E-04  3.2314682E-05  8.1213673E-03  8.9328896E-05  1.1478392E-07  2.0322533E-10  1.7422957E-03  1.4856114E-05  3.292E-06  1.465E-07  1.261E-05  1.000E+00  1.000E+00  3.77E+02  0.00E+00  4.15E+00  0.016527  0.475642  0.0000000E+00  1.9688594508E-01
103  0.413132472504216E+07   43.767657  5.971796  4.492356  0.4469914E+00  0.5392648E+00  3.3886386E-04  2.4915453E-05  7.1293418E-03  9.3365589E-04  7.1523845E-07  1.5448347E-06  1.8276898E-03  2.1395398E-05  1.898E-06  0.5705  4.492356   -5.231  0.850682  7.790699  0.3187575E-02  0.9831283E+00  1.1770450E-04  3.2637306E-05  8.1199047E-03  8.9085492E-05  1.1516923E-07  1.9992708E-10  1.7421900E-03  1.5057247E-05  3.287E-06  1.667E-07  1.283E-05  1.000E+00  1.000E+00  3.83E+02  0.00E+00  4.54E+00  0.017773  0.476253  0.0000000E+00  1.9679312283E-01
104  0.413269950149572E+07   43.759499  5.972354  4.494479  0.4469361E+00  0.5393201E+00  3.3877633E-04  2.4915434E-05  7.1296787E-03  9.3338831E-04  7.1506917E-07  1.5443126E-06  1.8276800E-03  2.1389370E-05  1.896E-06  0.5712  4.494479   -5.223  0.863561  7.794973  0.2727235E-02  0.9835889E+00  1.1898810E-04  3.3001008E-05  8.1182368E-03  8.8832400E-05  1.1571868E-07  1.9620318E-10  1.7420911E-03  1.5266406E-05  3.283E-06  1.429E-07  1.308E-05  1.000E+00  1.000E+00  3.79E+02  0.00E+00  4.13E+00  0.016344  0.476932  0.0000000E+00  1.9670238789E-01
105  0.413407427794928E+07   43.751165  5.972984  4.497061  0.4468152E+00  0.5394410E+00  3.3858526E-04  2.4915393E-05  7.1304140E-03  9.3280424E-04  7.1469963E-07  1.5431728E-06  1.8276586E-03  2.1376213E-05  1.894E-06  0.5720  4.497061   -5.213  0.878369  7.799888  0.2282770E-02  0.9840336E+00  1.2044222E-04  3.3412676E-05  8.1163268E-03  8.8569415E-05  1.1648560E-07  1.9196659E-10  1.7420022E-03  1.5483222E-05  3.279E-06  1.626E-07  1.337E-05  1.000E+00  1.000E+00  3.85E+02  0.00E+00  4.43E+00  0.017284  0.477678  0.0000000E+00  1.9661425658E-01
106  0.413566509070268E+07   43.741261  5.973833  4.500669  0.4467263E+00  0.5395300E+00  3.3844474E-04  2.4915363E-05  7.1309548E-03  9.3237469E-04  7.1442784E-07  1.5423346E-06  1.8276429E-03  2.1366536E-05  1.892E-06  0.5731  4.500669   -5.200  0.898690  7.806630  0.1790255E-02  0.9845265E+00  1.2224392E-04  3.3926567E-05  8.1139492E-03  8.8251344E-05  1.1762956E-07  1.8690854E-10  1.7419163E-03  1.5743445E-05  3.274E-06  1.515E-07  1.379E-05  1.000E+00  1.000E+00  3.84E+02  0.00E+00  4.14E+00  0.016178  0.478691  0.0000000E+00  1.9650898504E-01
107  0.413717734480159E+07   43.731516  5.974818  4.505010  0.4466096E+00  0.5396467E+00  3.3826049E-04  2.4915325E-05  7.1316640E-03  9.3181141E-04  7.1407143E-07  1.5412355E-06  1.8276222E-03  2.1353849E-05  1.890E-06  0.5738  4.505010   -5.184  0.922529  7.814535  0.1351941E-02  0.9849652E+00  1.2411255E-04  3.4449896E-05  8.1114799E-03  8.7937119E-05  1.1911950E-07  1.8098826E-10  1.7418599E-03  1.5996597E-05  3.269E-06  1.668E-07  1.430E-05  1.000E+00  1.000E+00  3.90E+02  0.00E+00  4.41E+00  0.016954  0.479847  0.0000000E+00  1.9641010851E-01
108  0.413903525698026E+07   43.718977  5.976377  4.511964  0.4464559E+00  0.5398004E+00  3.3801790E-04  2.4915275E-05  7.1325977E-03  9.3106979E-04  7.1360214E-07  1.5397884E-06  1.8275950E-03  2.1337145E-05  1.887E-06  0.5747  4.511964   -5.160  0.960117  7.826992  0.8685923E-03  0.9854491E+00  1.2679889E-04  3.5206384E-05  8.1078779E-03  8.7539333E-05  1.2173128E-07  1.7286499E-10  1.7418419E-03  1.6311164E-05  3.264E-06  1.952E-07  1.514E-05  1.000E+00  1.000E+00  4.01E+02  0.00E+00  4.89E+00  0.018280  0.481659  0.0000000E+00  1.9627566217E-01
109  0.414084132044696E+07   43.705986  5.978750  4.521520  0.4463317E+00  0.5399247E+00  3.3782193E-04  2.4915235E-05  7.1333520E-03  9.3047068E-04  7.1322301E-07  1.5386194E-06  1.8275730E-03  2.1323652E-05  1.884E-06  0.5751  4.521520   -5.127  1.015946  7.845444  0.4378681E-03  0.9858811E+00  1.3349297E-04  3.7020552E-05  8.0984899E-03  8.7104817E-05  1.3053418E-07  1.4968828E-10  1.7419274E-03  1.6652172E-05  3.258E-06  1.870E-07  1.648E-05  1.000E+00  1.000E+00  4.04E+02  0.00E+00  4.57E+00  0.016971  0.484400  0.0000000E+00  1.9612697121E-01
110  0.414445411277216E+07   43.673319  6.002567  4.582232  0.4459957E+00  0.5402608E+00  3.3729222E-04  2.4915131E-05  7.1353909E-03  9.2885116E-04  7.1219806E-07  1.5354595E-06  1.8275135E-03  2.1287180E-05  1.880E-06  0.4292  4.582232   -4.949  1.585926  8.029594  0.0000000E+00  0.9863222E+00  1.5097631E-04  4.1601010E-05  8.0736707E-03  8.6496609E-05  1.7699880E-07  6.0530372E-11  1.7426572E-03  1.7117580E-05  3.248E-06  2.490E-07  3.870E-05  1.000E+00  1.000E+00  4.54E+02  0.00E+00  4.82E+00  0.015924  0.511971  0.0000000E+00  1.9582766896E-01
111  0.414457987182303E+07   43.671908  6.002640  4.581631  0.4458901E+00  0.5403665E+00  3.3712584E-04  2.4915099E-05  7.1360313E-03  9.2834243E-04  7.1187607E-07  1.5344669E-06  1.8274948E-03  2.1275725E-05  1.880E-06  0.4186  4.581631   -4.950  1.600141  8.033210  0.0000000E+00  0.9863222E+00  1.5097823E-04  4.1572641E-05  8.0736580E-03  8.6531568E-05  1.7700389E-07  6.0491922E-11  1.7426568E-03  1.7117578E-05  3.246E-06  1.932E-07  3.950E-05  9.999E-01  1.000E+00  4.71E+02  0.00E+00  6.35E+00  0.020205  0.512035  0.0000000E+00  1.9581571134E-01
112  0.414457987182303E+07   43.671908  6.002640  4.581631  0.4458901E+00  0.5403665E+00  3.3712584E-04  2.4915099E-05  7.1360313E-03  9.2834243E-04  7.1187607E-07  1.5344669E-06  1.8274948E-03  2.1275725E-05  1.880E-06  0.4186  4.581631   -4.950  1.600141  8.033210  0.0000000E+00  0.9863222E+00  1.5097823E-04  4.1572641E-05  8.0736580E-03  8.6531568E-05  1.7700389E-07  6.0491922E-11  1.7426568E-03  1.7117578E-05  3.246E-06  1.932E-07  3.950E-05  9.999E-01  1.000E+00  4.71E+02  0.00E+00  6.35E+00  0.020205  0.512035  0.0000000E+00  1.9581571134E-01
113  0.414469305496881E+07   43.670646  6.002596  4.580684  0.4458873E+00  0.5403693E+00  3.3712147E-04  2.4915098E-05  7.1360481E-03  9.2832909E-04  7.1186762E-07  1.5344409E-06  1.8274943E-03  2.1275424E-05  1.880E-06  0.4099  4.580684   -4.953  1.616623  8.037819  0.0000000E+00  0.9863222E+00  1.5098049E-04  4.1539117E-05  8.0736429E-03  8.6572894E-05  1.7701012E-07  6.0670605E-11  1.7426563E-03  1.7117576E-05  3.244E-06  8.428E-08  4.004E-05  1.000E+00  1.000E+00  4.54E+02  0.00E+00  4.94E+00  0.016333  0.511999  0.0000000E+00  1.9580263806E-01
114  0.414469305496881E+07   43.670646  6.002596  4.580684  0.4458873E+00  0.5403693E+00  3.3712147E-04  2.4915098E-05  7.1360481E-03  9.2832909E-04  7.1186762E-07  1.5344409E-06  1.8274943E-03  2.1275424E-05  1.880E-06  0.4099  4.580684   -4.953  1.616623  8.037819  0.0000000E+00  0.9863222E+00  1.5098049E-04  4.1539117E-05  8.0736429E-03  8.6572894E-05  1.7701012E-07  6.0670605E-11  1.7426563E-03  1.7117576E-05  3.244E-06  8.428E-08  4.004E-05  1.000E+00  1.000E+00  4.54E+02  0.00E+00  4.94E+00  0.016333  0.511999  0.0000000E+00  1.9580263806E-01
115  0.414469305496881E+07   43.670646  6.002596  4.580684  0.4458873E+00  0.5403693E+00  3.3712147E-04  2.4915098E-05  7.1360481E-03  9.2832909E-04  7.1186762E-07  1.5344409E-06  1.8274943E-03  2.1275424E-05  1.880E-06  0.4099  4.580684   -4.953  1.616623  8.037819  0.0000000E+00  0.9863222E+00  1.5098049E-04  4.1539117E-05  8.0736429E-03  8.6572894E-05  1.7701012E-07  6.0670605E-11  1.7426563E-03  1.7117576E-05  3.244E-06  8.428E-08  4.004E-05  1.000E+00  1.000E+00  4.54E+02  0.00E+00  4.94E+00  0.016333  0.511999  0.0000000E+00  1.9580263806E-01
116  0.414480623811459E+07   43.669391  6.002424  4.579153  0.4458869E+00  0.5403697E+00  3.3712083E-04  2.4915098E-05  7.1360506E-03  9.2832713E-04  7.1186638E-07  1.5344371E-06  1.8274942E-03  2.1275380E-05  1.879E-06  0.4024  4.579153   -4.955  1.635210  8.043202  0.0000000E+00  0.9863222E+00  1.5098364E-04  4.1493135E-05  8.0736223E-03  8.6629590E-05  1.7701884E-07  6.1576645E-11  1.7426557E-03  1.7117574E-05  3.242E-06  1.548E-07  4.113E-05  1.000E+00  1.000E+00  4.27E+02  0.00E+00  3.29E+00  0.011554  0.511811  0.0000000E+00  1.9579399773E-01
117  0.414480623811459E+07   43.669391  6.002424  4.579153  0.4458869E+00  0.5403697E+00  3.3712083E-04  2.4915098E-05  7.1360506E-03  9.2832713E-04  7.1186638E-07  1.5344371E-06  1.8274942E-03  2.1275380E-05  1.879E-06  0.4024  4.579153   -4.955  1.635210  8.043202  0.0000000E+00  0.9863222E+00  1.5098364E-04  4.1493135E-05  8.0736223E-03  8.6629590E-05  1.7701884E-07  6.1576645E-11  1.7426557E-03  1.7117574E-05  3.242E-06  1.548E-07  4.113E-05  1.000E+00  1.000E+00  4.27E+02  0.00E+00  3.29E+00  0.011554  0.511811  0.0000000E+00  1.9579399773E-01
118  0.414491942126037E+07   43.668146  6.002218  4.577031  0.4458868E+00  0.5403698E+00  3.3712067E-04  2.4915098E-05  7.1360512E-03  9.2832664E-04  7.1186607E-07  1.5344361E-06  1.8274942E-03  2.1275369E-05  1.879E-06  0.3962  4.577031   -4.959  1.644129  8.045076  0.0000000E+00  0.9863222E+00  1.5098719E-04  4.1441337E-05  8.0735992E-03  8.6693467E-05  1.7702877E-07  6.2775867E-11  1.7426550E-03  1.7117571E-05  3.239E-06  8.455E-08  4.143E-05  1.000E+00  1.000E+00  4.24E+02  0.00E+00  3.22E+00  0.011385  0.511582  0.0000000E+00  1.9578743789E-01
119  0.414491942126037E+07   43.668146  6.002218  4.577031  0.4458868E+00  0.5403698E+00  3.3712067E-04  2.4915098E-05  7.1360512E-03  9.2832664E-04  7.1186607E-07  1.5344361E-06  1.8274942E-03  2.1275369E-05  1.879E-06  0.3962  4.577031   -4.959  1.644129  8.045076  0.0000000E+00  0.9863222E+00  1.5098719E-04  4.1441337E-05  8.0735992E-03  8.6693467E-05  1.7702877E-07  6.2775867E-11  1.7426550E-03  1.7117571E-05  3.239E-06  8.455E-08  4.143E-05  1.000E+00  1.000E+00  4.24E+02  0.00E+00  3.22E+00  0.011385  0.511582  0.0000000E+00  1.9578743789E-01
120  0.414491942126037E+07   43.668146  6.002218  4.577031  0.4458868E+00  0.5403698E+00  3.3712067E-04  2.4915098E-05  7.1360512E-03  9.2832664E-04  7.1186607E-07  1.5344361E-06  1.8274942E-03  2.1275369E-05  1.879E-06  0.3962  4.577031   -4.959  1.644129  8.045076  0.0000000E+00  0.9863222E+00  1.5098719E-04  4.1441337E-05  8.0735992E-03  8.6693467E-05  1.7702877E-07  6.2775867E-11  1.7426550E-03  1.7117571E-05  3.239E-06  8.455E-08  4.143E-05  1.000E+00  1.000E+00  4.24E+02  0.00E+00  3.22E+00  0.011385  0.511582  0.0000000E+00  1.9578743789E-01
121  0.414503260440615E+07   43.666914  6.002019  4.573987  0.4458719E+00  0.5403846E+00  3.3709730E-04  2.4915094E-05  7.1361412E-03  9.2825516E-04  7.1182083E-07  1.5342967E-06  1.8274916E-03  2.1273760E-05  1.879E-06  0.3889  4.573987   -4.963  1.667011  8.052043  0.0000000E+00  0.9863222E+00  1.5099263E-04  4.1364016E-05  8.0735645E-03  8.6788843E-05  1.7704394E-07  6.6286250E-11  1.7426540E-03  1.7117566E-05  3.234E-06  8.396E-08  4.322E-05  1.000E+00  1.000E+00  4.25E+02  0.00E+00  3.43E+00  0.012101  0.511358  0.0000000E+00  1.9578199435E-01
122  0.414503260440615E+07   43.666914  6.002019  4.573987  0.4458719E+00  0.5403846E+00  3.3709730E-04  2.4915094E-05  7.1361412E-03  9.2825516E-04  7.1182083E-07  1.5342967E-06  1.8274916E-03  2.1273760E-05  1.879E-06  0.3889  4.573987   -4.963  1.667011  8.052043  0.0000000E+00  0.9863222E+00  1.5099263E-04  4.1364016E-05  8.0735645E-03  8.6788843E-05  1.7704394E-07  6.6286250E-11  1.7426540E-03  1.7117566E-05  3.234E-06  8.396E-08  4.322E-05  1.000E+00  1.000E+00  4.25E+02  0.00E+00  3.43E+00  0.012101  0.511358  0.0000000E+00  1.9578199435E-01
123  0.414514578755193E+07   43.665701  6.001770  4.569792  0.4458521E+00  0.5404044E+00  3.3706614E-04  2.4915088E-05  7.1362612E-03  9.2815989E-04  7.1176052E-07  1.5341108E-06  1.8274880E-03  2.1271614E-05  1.879E-06  0.3838  4.569792   -4.970  1.681848  8.056100  0.0000000E+00  0.9863222E+00  1.5099955E-04  4.1266734E-05  8.0735208E-03  8.6908881E-05  1.7706336E-07  7.1461564E-11  1.7426526E-03  1.7117561E-05  3.229E-06  2.938E-08  4.409E-05  1.000E+00  1.000E+00  4.22E+02  0.00E+00  3.43E+00  0.012193  0.511071  0.0000000E+00  1.9577616647E-01
124  0.414514578755193E+07   43.665701  6.001770  4.569792  0.4458521E+00  0.5404044E+00  3.3706614E-04  2.4915088E-05  7.1362612E-03  9.2815989E-04  7.1176052E-07  1.5341108E-06  1.8274880E-03  2.1271614E-05  1.879E-06  0.3838  4.569792   -4.970  1.681848  8.056100  0.0000000E+00  0.9863222E+00  1.5099955E-04  4.1266734E-05  8.0735208E-03  8.6908881E-05  1.7706336E-07  7.1461564E-11  1.7426526E-03  1.7117561E-05  3.229E-06  2.938E-08  4.409E-05  1.000E+00  1.000E+00  4.22E+02  0.00E+00  3.43E+00  0.012193  0.511071  0.0000000E+00  1.9577616647E-01
125  0.414514578755193E+07   43.665701  6.001770  4.569792  0.4458521E+00  0.5404044E+00  3.3706614E-04  2.4915088E-05  7.1362612E-03  9.2815989E-04  7.1176052E-07  1.5341108E-06  1.8274880E-03  2.1271614E-05  1.879E-06  0.3838  4.569792   -4.970  1.681848  8.056100  0.0000000E+00  0.9863222E+00  1.5099955E-04  4.1266734E-05  8.0735208E-03  8.6908881E-05  1.7706336E-07  7.1461564E-11  1.7426526E-03  1.7117561E-05  3.229E-06  2.938E-08  4.409E-05  1.000E+00  1.000E+00  4.22E+02  0.00E+00  3.43E+00  0.012193  0.511071  0.0000000E+00  1.9577616647E-01
126  0.414525897069771E+07   43.664515  6.001736  4.564730  0.4458513E+00  0.5404053E+00  3.3706484E-04  2.4915088E-05  7.1362661E-03  9.2815592E-04  7.1175801E-07  1.5341030E-06  1.8274879E-03  2.1271525E-05  1.879E-06  0.3779  4.564730   -4.979  1.693986  8.059182  0.0000000E+00  0.9863221E+00  1.5100786E-04  4.1150870E-05  8.0734688E-03  8.7051897E-05  1.7708680E-07  7.8176824E-11  1.7426511E-03  1.7117554E-05  3.223E-06  4.599E-09  4.486E-05  1.000E+00  1.000E+00  3.90E+02  0.00E+00  2.12E+00  0.008150  0.511045  0.0000000E+00  1.9576921591E-01
127  0.414525897069771E+07   43.664515  6.001736  4.564730  0.4458513E+00  0.5404053E+00  3.3706484E-04  2.4915088E-05  7.1362661E-03  9.2815592E-04  7.1175801E-07  1.5341030E-06  1.8274879E-03  2.1271525E-05  1.879E-06  0.3779  4.564730   -4.979  1.693986  8.059182  0.0000000E+00  0.9863221E+00  1.5100786E-04  4.1150870E-05  8.0734688E-03  8.7051897E-05  1.7708680E-07  7.8176824E-11  1.7426511E-03  1.7117554E-05  3.223E-06  4.599E-09  4.486E-05  1.000E+00  1.000E+00  3.90E+02  0.00E+00  2.12E+00  0.008150  0.511045  0.0000000E+00  1.9576921591E-01
128  0.414525897069771E+07   43.664515  6.001736  4.564730  0.4458513E+00  0.5404053E+00  3.3706484E-04  2.4915088E-05  7.1362661E-03  9.2815592E-04  7.1175801E-07  1.5341030E-06  1.8274879E-03  2.1271525E-05  1.879E-06  0.3779  4.564730   -4.979  1.693986  8.059182  0.0000000E+00  0.9863221E+00  1.5100786E-04  4.1150870E-05  8.0734688E-03  8.7051897E-05  1.7708680E-07  7.8176824E-11  1.7426511E-03  1.7117554E-05  3.223E-06  4.599E-09  4.486E-05  1.000E+00  1.000E+00  3.90E+02  0.00E+00  2.12E+00  0.008150  0.511045  0.0000000E+00  1.9576921591E-01
129  0.414537215384348E+07   43.663356  6.002019  4.558849  0.4458310E+00  0.5404256E+00  3.3703284E-04  2.4915082E-05  7.1363893E-03  9.2805807E-04  7.1169607E-07  1.5339121E-06  1.8274843E-03  2.1269322E-05  1.879E-06  0.3725  4.558849   -4.990  1.709174  8.063386  0.0000000E+00  0.9863221E+00  1.5101850E-04  4.1004488E-05  8.0734028E-03  8.7232656E-05  1.7711689E-07  8.8027147E-11  1.7426491E-03  1.7117545E-05  3.215E-06  1.896E-08  4.580E-05  1.000E+00  1.000E+00  3.83E+02  0.00E+00  2.03E+00  0.007949  0.511385  0.0000000E+00  1.9576544081E-01
130  0.414537215384348E+07   43.663356  6.002019  4.558849  0.4458310E+00  0.5404256E+00  3.3703284E-04  2.4915082E-05  7.1363893E-03  9.2805807E-04  7.1169607E-07  1.5339121E-06  1.8274843E-03  2.1269322E-05  1.879E-06  0.3725  4.558849   -4.990  1.709174  8.063386  0.0000000E+00  0.9863221E+00  1.5101850E-04  4.1004488E-05  8.0734028E-03  8.7232656E-05  1.7711689E-07  8.8027147E-11  1.7426491E-03  1.7117545E-05  3.215E-06  1.896E-08  4.580E-05  1.000E+00  1.000E+00  3.83E+02  0.00E+00  2.03E+00  0.007949  0.511385  0.0000000E+00  1.9576544081E-01
131  0.414548533698926E+07   43.662227  6.002417  4.551583  0.4458098E+00  0.5404468E+00  3.3699951E-04  2.4915075E-05  7.1365176E-03  9.2795618E-04  7.1163158E-07  1.5337133E-06  1.8274806E-03  2.1267028E-05  1.879E-06  0.3687  4.551583   -5.001  1.729992  8.069657  0.0000000E+00  0.9863220E+00  1.5103376E-04  4.0799563E-05  8.0733096E-03  8.7485862E-05  1.7715999E-07  1.0508189E-10  1.7426463E-03  1.7117534E-05  3.205E-06  4.018E-08  4.668E-05  1.000E+00  1.000E+00  3.92E+02  0.00E+00  2.64E+00  0.010105  0.511859  0.0000000E+00  1.9576182688E-01
132  0.414548533698926E+07   43.662227  6.002417  4.551583  0.4458098E+00  0.5404468E+00  3.3699951E-04  2.4915075E-05  7.1365176E-03  9.2795618E-04  7.1163158E-07  1.5337133E-06  1.8274806E-03  2.1267028E-05  1.879E-06  0.3687  4.551583   -5.001  1.729992  8.069657  0.0000000E+00  0.9863220E+00  1.5103376E-04  4.0799563E-05  8.0733096E-03  8.7485862E-05  1.7715999E-07  1.0508189E-10  1.7426463E-03  1.7117534E-05  3.205E-06  4.018E-08  4.668E-05  1.000E+00  1.000E+00  3.92E+02  0.00E+00  2.64E+00  0.010105  0.511859  0.0000000E+00  1.9576182688E-01
133  0.414548533698926E+07   43.662227  6.002417  4.551583  0.4458098E+00  0.5404468E+00  3.3699951E-04  2.4915075E-05  7.1365176E-03  9.2795618E-04  7.1163158E-07  1.5337133E-06  1.8274806E-03  2.1267028E-05  1.879E-06  0.3687  4.551583   -5.001  1.729992  8.069657  0.0000000E+00  0.9863220E+00  1.5103376E-04  4.0799563E-05  8.0733096E-03  8.7485862E-05  1.7715999E-07  1.0508189E-10  1.7426463E-03  1.7117534E-05  3.205E-06  4.018E-08  4.668E-05  1.000E+00  1.000E+00  3.92E+02  0.00E+00  2.64E+00  0.010105  0.511859  0.0000000E+00  1.9576182688E-01
134  0.414559852013504E+07   43.661142  6.003261  4.543230  0.4457839E+00  0.5404727E+00  3.3695879E-04  2.4915068E-05  7.1366744E-03  9.2783165E-04  7.1155276E-07  1.5334704E-06  1.8274760E-03  2.1264224E-05  1.879E-06  0.3611  4.543230   -5.018  1.742939  8.073065  0.0000000E+00  0.9863220E+00  1.5105255E-04  4.0550631E-05  8.0731962E-03  8.7793672E-05  1.7721322E-07  1.2516297E-10  1.7426430E-03  1.7117520E-05  3.192E-06  4.761E-08  4.807E-05  1.000E+00  1.000E+00  4.00E+02  0.00E+00  3.42E+00  0.012835  0.512858  0.0000000E+00  1.9575673071E-01
135  0.414559852013504E+07   43.661142  6.003261  4.543230  0.4457839E+00  0.5404727E+00  3.3695879E-04  2.4915068E-05  7.1366744E-03  9.2783165E-04  7.1155276E-07  1.5334704E-06  1.8274760E-03  2.1264224E-05  1.879E-06  0.3611  4.543230   -5.018  1.742939  8.073065  0.0000000E+00  0.9863220E+00  1.5105255E-04  4.0550631E-05  8.0731962E-03  8.7793672E-05  1.7721322E-07  1.2516297E-10  1.7426430E-03  1.7117520E-05  3.192E-06  4.761E-08  4.807E-05  1.000E+00  1.000E+00  4.00E+02  0.00E+00  3.42E+00  0.012835  0.512858  0.0000000E+00  1.9575673071E-01
